0,1,2,3,4,5,6,7,8,9
0.6546814760825151,-0.02308311934923431,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.48834586549320974,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.8085255509489395,4.436747932539913,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47574887062399557,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.735976642027191e-16,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8087032684016157,-0.09368752333417438,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.735976642027191e-16,2.193874369760675,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.810986568549922,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.1154274855129873,0.9547783443342981,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9627250607207162,0.3738223480027655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.4882649920929489,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.654503758629839,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8855364471084898,-0.2808670826809455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.1935800317466907,-0.4110020114865256,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.8087032684016157,-0.44502082963914064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.19243838167253755,-0.22310036820885334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-2.0406998895017434,0.1731638886125062,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8085255509489395,-0.47574887062399557,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.735976642027191e-16,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.3290060114076889,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.735976642027191e-16,-0.21002198405237166,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.8855364471084898,-0.28471819697908496,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.7326563048635424,0.13673812402355398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.654503758629839,-0.4772739118860588,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.5018013338375678,0.8499972265105193,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.03841658935343705,-0.12682251075536644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.733975672390372,0.5659775470227327,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.735976642027191e-16,0.056105418406258684,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.654503758629839,-0.42528386886117586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.07692203743321217,-0.4882649920929489,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.886678097182643,-0.09312526064664603,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4246127202253416,0.2756189334002088,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5774928624702887,-0.4882649920929489,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.6546814760825151,0.9129783497422922,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.193757749199367,0.9798914606724655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.9636889933421933,-0.09023692492304144,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.09368752333417438,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.735976642027191e-16,-0.33390077768062426,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.03841658935343705,-0.42528386886117586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8085255509489395,-0.4703746406209419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.96254734326804,-0.4748669654497216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.2694492778320878,-0.4606659814753323,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.19261609912521369,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0395582394275902,0.2756189334002088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.654503758629839,0.7878171350527592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2694492778320878,-0.34914348807266027,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.19261609912521369,0.46039154631064283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.34646017399163803,-0.4801622476096634,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-2.2078135341679674,-0.0690557962832743,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.03859430680611319,-0.3872541151670485,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.5774928624702887,-0.45416722609722193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.03841658935343705,-0.44453944035187326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47751460652969246,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.1154274855129873,0.2794700476983483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.96254734326804,-0.42528386886117586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2696269952847639,-0.32226656138594484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.0395582394275902,0.03444290047922413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5004819663107385,4.436747932539913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4234710701511883,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.03841658935343705,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7315146547893893,-0.476230259911263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.270768645358917,0.5504922164299139,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2694492778320878,-0.23128398609239975,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.27191029543307,-0.48786447620594237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3.196041049347673,0.0398190560394269,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5004819663107385,0.5925329056655536,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3466378914443142,-0.18458922522745858,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3466378914443142,-0.12682251075536644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.1154274855129873,-0.47542922813724997,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.654503758629839,0.8607476120737754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2696269952847639,-0.4608258027187051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5776705799229649,-0.4748669654497216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.1154274855129873,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.654503758629839,-0.4801622476096634,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47775530117332626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6546814760825151,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.16244531801315662,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.3477795415184675,0.3738223480027655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.1550745836669156,-0.34914348807266027,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.5774928624702887,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7315146547893893,-0.4382813796173966,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.96254734326804,-0.3490645402295484,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.654503758629839,-0.4748669654497216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3.1575356012678983,-0.47823669046059364,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.03841658935343705,-0.22310036820885334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4234710701511883,4.138687090321111,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-2.1177107856612936,-0.02524937114193778,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.654503758629839,0.7878171350527592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.23112154720498881,-0.04843693033103557,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.23112154720498881,-0.3771449401344324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.8868558146353192,0.8607476120737754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.3476018240657912,-0.4110020114865256,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.4234710701511883,-0.48994985459838486,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.1969455254530391,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.193757749199367,-0.4931597583658841,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2696269952847639,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.7315146547893893,-0.4917155905040818,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.3477795415184675,-0.3482615828983863,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.03841658935343705,-0.12682251075536644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.34646017399163803,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5004819663107385,-0.3377518919787637,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8085255509489395,-0.12136740735205186,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5776705799229649,0.39500347664253266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0395582394275902,-0.4499945437551878,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4234710701511883,0.8975738925497343,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.735976642027191e-16,-0.33390077768062426,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.5774928624702887,-0.47823669046059364,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.4234710701511883,-0.32226656138594484,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8085255509489395,-0.49749226195129104,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.8855364471084898,-0.40602829737047846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8085255509489395,0.08017488276963042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.19243838167253755,-0.47735478528631975,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.5786345125444419,0.03444290047922413,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5391651318431898,-0.12682251075536644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9627250607207162,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6558231261566683,-0.3862913365925137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5774928624702887,0.6549536917669472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0023721588746444,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8472087164813907,-0.3482615828983863,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.48666100298777376,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.6558231261566683,0.5544242041283143,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.0395582394275902,-0.4785582585044883,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.03859430680611319,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.4606659814753323,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,0.7117576276645045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.1167468530398166,-0.3174526685132705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8087032684016157,-0.3241921185350146,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.2694492778320878,-0.47775530117332626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.96254734326804,-0.4606659814753323,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-2.194721681820844,0.13673812402355398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.5786345125444419,-0.23224676466693464,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,0.4315890624748576,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.193757749199367,-0.09023692492304144,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.12826667861716873,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.1154274855129873,0.46039154631064283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.425932087752171,0.01759427542486392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.9636889933421933,-0.06664884984693713,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-2.194721681820844,-0.41308931543611727,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.654503758629839,-0.4748669654497216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.0408776069544197,-0.0364021981493497,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8855364471084898,-0.476230259911263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.13709150703135536,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.5788122299971181,-0.07459177308684982,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.03859430680611319,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5006596837634146,-0.6274673695134984,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,0.7117576276645045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.33767101857850274,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.5786345125444419,-0.02308311934923431,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-2.194721681820844,0.12349991862369952,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.9636889933421933,-0.20336340743088857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,0.33531120502137074,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.3290060114076889,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.193757749199367,-0.11623194643548287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8087032684016157,-0.3290060114076889,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5006596837634146,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.19261609912521369,-0.3771449401344324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8085255509489395,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8085255509489395,-0.476230259911263,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-2.0406998895017434,-0.12682251075536644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1167468530398166,-0.09368752333417438,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.19489939927352,2.193874369760675,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9627250607207162,-0.46563969559137947,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.4234710701511883,-0.3771449401344324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.1154274855129873,-0.44453944035187326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,0.7117576276645045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3466378914443142,-0.5023870282242263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.232263197279142,-0.48834586549320974,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.8855364471084898,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-2.1177107856612936,-0.42600595279207704,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.19261609912521369,-0.32226656138594484,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.2694492778320878,-0.2657033201320213,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.0395582394275902,-0.47823669046059364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.8087032684016157,-0.030544653301879533,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4234710701511883,-0.4917155905040818,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.42364878760386443,-0.22310036820885334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5774928624702887,-0.48786447620594237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.03859430680611319,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.11560520296566344,1.5537074910952478,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.19243838167253755,-0.4748669654497216,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.9627250607207162,-0.10756693926466906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.19261609912521369,0.8415729139833392,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.03859430680611319,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0395582394275902,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.19243838167253755,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.6558231261566683,-0.4724600190133844,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47542922813724997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6546814760825151,1.105534064649266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5774928624702887,-0.44742777607547785,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8085255509489395,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6930092067096142,-0.48786447620594237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8855364471084898,-0.3771449401344324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.13709150703135536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.42364878760386443,0.9798914606724655,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.03841658935343705,-0.47775530117332626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.27191029543307,-0.3675171543890837,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.886678097182643,-0.02308311934923431,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.4234710701511883,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.48208780475873314,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1.1167468530398166,-0.12682251075536644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.6556454087039922,-0.1220086178826921,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8085255509489395,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2696269952847639,-0.39110522946518805,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.34914348807266027,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2.735976642027191e-16,-0.3290060114076889,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.03841658935343705,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5774928624702887,-0.4902714226422795,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.03859430680611319,-0.48834586549320974,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.1167468530398166,1.105534064649266,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.34646017399163803,-0.47775530117332626,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.4234710701511883,-0.3482615828983863,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5776705799229649,0.38449378572291,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.8868558146353192,-0.12682251075536644,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.48786447620594237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.03841658935343705,-0.42600595279207704,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2.502942983911721,-0.11623194643548287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.03859430680611319,-0.3174526685132705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8857141645611659,-0.23826413075777755,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.03841658935343705,-0.33390077768062426,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2.735976642027191e-16,0.8975738925497343,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.03859430680611319,1.0381395644318252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.42364878760386443,9.2377241678583,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.5788122299971181,-0.12682251075536644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-2.0406998895017434,-0.02308311934923431,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.7328340223162186,0.9062388997205482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8087032684016157,-0.6274673695134984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.735976642027191e-16,-0.47823669046059364,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5006596837634146,-0.42528386886117586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0395582394275902,0.13673812402355398,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.34646017399163803,-0.47775530117332626,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.19489939927352,2.3275407703776487,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.42364878760386443,1.9842293351557068,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.735976642027191e-16,-0.030544653301879533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
